fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.368674080597482,0.21423020626869305,0.3147255964178897,3.095313183583153,0.04310441973134173,101.68674080597482,175.6867408059748,0.9913230645379113,3.1651675695520622,0.7041233722386451,11.484069955223623,8
6.8,0.24381236252198485,0.3972273727112838,1.820794704665372,0.047034657841108954,34.03465784110895,104.9306843177821,0.9900381236252198,3.135198676166343,0.4889602647667314,12.772273727112838,8
7.021750381046982,0.21122757184832214,0.2990021935543623,1.812779120375837,0.0336726475071141,29.0,118.0,0.991479037067302,3.3220962932697984,0.4885426627489934,11.147308621798656,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
5.518321053709487,0.25580147355486166,0.3306107017903162,1.4473284214837945,0.023419852644513836,40.648856143225295,150.0,0.989219925161538,3.367099263222569,0.6312214035806324,12.763357892581027,8
6.446438729659912,0.2970085476377533,0.4587464446190309,6.429059759847135,0.033370370643026434,36.43304841207489,113.5669515879251,0.9911121937219167,3.1657549922567845,0.5047293493435243,12.3,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
6.862822571502312,0.4579059142832563,0.2558118285665126,2.7,0.04158118285665126,27.162365713302513,83.83763428669748,0.9906122903993806,3.2878602284632765,0.4827768856823317,12.29317200034412,8
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8
6.424826461981248,0.18090072755492664,0.24601614121033075,8.236142010638597,0.03561662624694852,39.64665049877941,98.6766747506103,0.9939009458909316,3.2272171112835664,0.37323325249389705,10.476674750610297,8
6.502406171919501,0.3701283291690401,0.44985562968482995,7.252486377650152,0.030492781484241498,51.996791770773996,152.996791770774,0.9912323580484811,3.1698395885386996,0.294927814842415,12.799839588538699,8
5.482392554578024,0.3060797518192675,0.17945520582165594,3.981128934506371,0.03131030569132165,36.7568099272293,100.36478510915605,0.9905729570218312,3.2975680992722927,0.37215950363853495,11.82431900727707,8
6.617776711660409,0.3167321515693637,0.26461427874450905,2.1716339242153184,0.03889410635875727,29.0,128.56732151569364,0.9925171346397788,3.3541830378923407,0.6768758985200864,11.609151894617046,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
8.021358886569654,0.13961149895634428,0.2617473876133097,1.7087282672351378,0.03310679443284827,14.679616701455192,86.42717773139307,0.9908629059540791,2.9832038329854482,0.38893205567151734,11.12524389700621,8
8.743092837894402,0.3298281756725332,0.4236197072124447,1.8534478828849779,0.05925842027133871,34.55166126159646,74.0,0.9918937710181358,2.9706895765769956,0.499654072077938,12.358625405380266,8
7.953654914134715,0.37121335402901534,0.3831725429326425,5.648534161160615,0.03434211545575131,50.0,151.46345085865286,0.993024415601057,3.246111326288083,0.3612282060766842,11.773098282694297,8
6.5,0.268026116459489,0.301973883540511,3.68026116459489,0.0316052232918978,36.200652911487225,93.00326455743613,0.99026,3.2159869417702556,0.6159869417702555,12.6,8
7.031857262353169,0.28,0.47637145247063384,6.749856704705046,0.03850143295294954,28.454284917645538,110.77285754117723,0.9923819432395302,3.3350429885884862,0.5822714245882277,12.26814273764683,8
6.329768776031383,0.24448996767594172,0.3128289699757322,2.427796674332635,0.03884869099271965,23.146378753033478,73.42927575060669,0.9889299506974575,3.079852092372594,0.33287827251820085,12.94292757506067,8
5.748041180757837,0.3054808010867128,0.17950139146563113,1.2007122979062412,0.037992877020937586,41.007122979062416,118.5017807447656,0.9891309616021734,3.33508903723828,0.3648753478664078,12.598219255234397,8
6.12359991634688,0.27248444351496537,0.3247822092095146,10.455911464313173,0.0345093338910208,30.751555648503466,113.75777824251733,0.9940900714141213,3.2829200250959363,0.5073288786646186,10.996888702993067,8
9.912222912332737,0.34281041692160374,0.43631374984703775,5.350720821606227,0.07185947915391981,5.228104169216038,12.771895830783963,0.9970434258271129,3.2573725003059244,0.790346458001915,12.394706247705566,8
6.173957749362427,0.2906361669711168,0.21930427584959325,3.4196805809264044,0.02931212776762944,37.31212776762944,100.93638330288832,0.9911398619236403,3.2750297785896447,0.4442744972599483,11.363021125318788,8
7.2884233370168845,0.17099228539855277,0.24099228539855275,8.042116685084423,0.11999117651147137,31.950385730072362,161.86769528019298,0.9950194705906883,3.170992285398553,0.3818191898973467,10.429768561956582,8
6.8006670714831285,0.29308874045618627,0.31315544760449915,8.070446738404394,0.03297998785550615,38.32888619011248,123.32888619011248,0.991582334750191,3.0134889833460634,0.32671113809887525,12.433555690494376,8
6.9659694493518005,0.26764277090747923,0.2906274955833795,8.995816696110802,0.03074336057130194,37.0,123.02091651944599,0.9920485922555923,3.0395816696110805,0.33319388987036014,12.465969449351801,8
6.50788544134186,0.40828560055910834,0.3159199681565503,4.043428798881783,0.030105139217891465,24.05256960894573,107.05256960894573,0.9898210278435783,3.123679872626201,0.6040800318434496,12.894743039105427,8
4.618649530806808,0.31433130846056423,0.39,4.121841123046304,0.03048588784623735,30.919018692293776,126.75705607688133,0.989182527101563,3.4454233646128793,0.36566869153943576,12.751411215376265,8
10.894894541536955,0.43770254369163,0.5754753930252896,3.4445430133268076,0.07519718777431882,5.324824235894926,16.97447270768478,0.9977197187774318,3.1727376965126446,0.662992969435797,11.779578166147822,8
7.042124605703664,0.45759812979364234,0.28669283461163797,13.989744479851302,0.02656305317598058,22.496074808254306,141.6692834611638,0.9948931034025595,3.132401870206358,0.481653582694181,12.03307165388362,8
6.574522871261138,0.35739775812738656,0.25997273550063643,7.443320197655922,0.04727112998700678,26.504089674904538,138.99727355006365,0.9925751348046802,3.2326022418726135,0.4950136322496818,12.300272644993637,8
7.448133744697804,0.3888802468186824,0.34,3.885069957582432,0.041037325106043916,34.0,108.0,0.9914203343617446,3.1970528808324157,0.47074650212087843,12.8,8
6.9,0.12209903441839065,0.35440257488429155,2.3539291906819817,0.036440257488429155,17.720128744214577,110.72012874421458,0.9920098494678958,3.39810547162912,0.7948115869793121,11.795048279080467,8
8.029789888677076,0.27075225119274565,0.34523574244594446,1.7626875993954676,0.029974924960241813,37.974924960241815,102.92477488072544,0.9924985961684958,3.222006003180655,0.6232297392652895,10.435105055661463,8
8.165715771562018,0.20457209720290886,0.3411436743591108,5.822899489517562,0.0338285788578101,12.514263426569704,89.31431543124039,0.9937211722769279,3.0048573657343027,0.38171421142189904,10.61999479953293,8
7.0,0.36,0.32,10.05,0.045,37.0,131.0,0.99352,3.09,0.33,11.7,8
7.268494646266093,0.21047847992703966,0.2810268738068675,13.994516061201722,0.05416451816394836,45.157526768669534,154.2123661566523,0.9975863928201846,3.0093117782145957,0.4241774091802582,9.382849044077282,8
7.3,0.25,0.36,2.1,0.034,30.0,177.0,0.99085,3.25,0.4,11.9,8
6.495898620435414,0.396302099594259,0.24,4.982160767243992,0.0346302099594259,20.643881224641188,86.32877624492824,0.9891032811036516,3.0071223755071763,0.2994531493913885,13.4,8
4.657050394896213,0.3559870552854698,0.3283079052249089,3.7344891312283313,0.028971798420415147,30.485899210207574,127.77115118468863,0.9891659546934992,3.442006472357265,0.4653906619074474,12.954230236937729,8
7.544822388271028,0.28147716420627505,0.40546701496461945,4.5132492558144195,0.03365025373104139,33.1477164206275,178.04923880687585,0.9918118022396362,3.2080304477249664,0.3930050746208278,12.039898507583445,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
7.0,0.36,0.32,10.220764453714073,0.045,36.2410468723819,132.5179062552362,0.9935124104687238,3.09,0.33,11.662052343619095,8
6.499610370125215,0.17988311103756446,0.34007792597495706,1.6007792597495702,0.03997662220751289,43.0,148.0077925974957,0.9912038962987478,3.320389629874785,0.590389629874785,11.498051850626075,8
6.7429508907663385,0.2793661210085149,0.4211256941192083,7.840874016764346,0.030380327394891073,30.063387899148513,110.31693949574256,0.9918466445512241,3.0971147327700983,0.5830273310936636,12.373224201702975,8
7.337216410454916,0.3516288547273222,0.37953606840915277,13.076701537270502,0.03689140968484519,46.0,150.26357378939434,0.9943674229054535,3.3220137663332427,0.4393780284392992,12.55271475787887,8
5.196026702693281,0.27577629429481776,0.43422370570518226,5.051802996988099,0.029557762942948176,31.0,127.44223705705183,0.9907028113345149,3.437888147147409,0.36,12.136644414422268,8
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8
5.438387184491309,0.23901152011077637,0.32802304022155276,1.379078391137891,0.03428502385599073,25.494239944611817,96.90115201107764,0.9907976959778447,3.5642995228801855,0.40570047711981455,10.97034560332329,8
6.812657150130337,0.4508438100086891,0.2995780949956554,9.436266802432959,0.034535904495220975,20.563285750651684,142.47890474978277,0.9928046324410774,3.1343671424934834,0.412953335030412,12.0,8
6.9,0.15,0.28,4.4,0.029,14.0,107.0,0.99347,3.24,0.46,10.4,8
5.2,0.24,0.45,3.8,0.027,21.0,128.0,0.992,3.55,0.49,11.2,8
6.234860984027616,0.325319279235901,0.2451390159723839,4.021112127779071,0.02634860984027616,22.34860984027616,106.39443936110465,0.9894113596115258,3.105499542499418,0.605139015972384,12.995417047917151,8
7.721456368564085,0.4757242926830705,0.3257165094851268,2.2500389159897187,0.07528582547425633,11.213785365846476,19.499610840102815,0.9930070405636842,3.2142834905148736,0.7128582547425634,12.492951653117888,8
6.983376372553338,0.22609533006377608,0.26443296731910987,9.105799444468914,0.02749870882339986,37.110824182977744,122.11082418297775,0.9922218173039368,3.056121153595779,0.33889175817022255,12.494458790851112,8
6.549472884090825,0.2894214393561011,0.2548418652272476,2.959475417803212,0.031157881401513755,20.921059299243122,109.83157628030276,0.9908951556010603,3.369105169810596,0.6564206792423851,12.425790673863762,8
6.914826802983426,0.29518128903038665,0.32666396932872926,4.248268029834256,0.03818776264143652,26.222402044751384,155.25946905220994,0.9925956328792431,3.247034639403315,0.7748025269419887,12.229572685828728,8
6.6529636119503985,0.4417400268545611,0.3050190701578392,10.320173178917619,0.029264818059751996,31.47036388049601,110.0,0.9926545510775423,3.219684568647121,0.729684568647121,12.794072776099203,8
6.989826132842016,0.2410173867157984,0.325086933578992,1.320347734315968,0.037610432029479036,39.10173867157984,122.94913066421007,0.9920508693357899,3.185260800736976,0.42305216014739516,11.164391464947055,8
6.192981658455134,0.23873669852192408,0.2925266029561518,13.273330302129509,0.03894385326764107,49.0,129.97192663382054,0.9951910165228225,3.3257889950730806,0.4583155980292321,10.992981658455134,8
4.519955026232604,0.34519055550884675,0.3624103439665012,4.108071958027834,0.030719730157395618,31.359865078697812,127.1199550262326,0.9889824215874083,3.428811693179523,0.38039235445954256,12.847982010493041,8
6.843311360137444,0.22,0.29917215996563884,7.398080641580612,0.034834431993127773,33.86622720274889,121.21655680068723,0.9918726095363574,3.0286622720274887,0.3791721599656389,12.029934080412334,8
9.154821401912232,0.3817261993625894,0.5109642803824463,1.982738006374106,0.07264464205736695,6.817261993625894,16.182738006374105,0.9949452736513459,3.1990357196175534,0.7320297414660444,12.353809594900715,8
7.789294072589317,0.4119058763452423,0.45488234543155287,10.364235564464096,0.032872941576983845,46.0,150.76588230287703,0.9931618824730952,3.2115058933670557,0.32384707033828564,12.653176460575404,8
6.683317779656767,0.2766542237254137,0.3150046661029699,1.5499533389703013,0.028667288813729316,57.77694824836091,109.11152587581954,0.9903850606593386,3.4344423706209026,0.5649953338970302,12.172165192074813,8
5.922892298603509,0.39848325898782244,0.19921339280974204,2.130758370506089,0.03153650669109598,29.0,129.38483258987822,0.990812624050104,3.374620814746956,0.7300141183420846,12.631040737347782,8
7.596578872608122,0.4307683941389237,0.31572630980864974,2.07521042165137,0.07478631549043248,13.461580293053814,21.2478957834863,0.9934665897488021,3.2242736901913505,0.7078631549043248,12.068368166867613,8
6.557768316446787,0.20310732657871491,0.35444207911169684,1.455579208883032,0.04,43.57768316446787,147.71115841776606,0.991864335639138,3.32,0.5871115841776606,10.95120099375552,8
6.664396022788275,0.4716657499731589,0.28962217048260663,10.681798181232558,0.03054550454691861,31.4848318176938,110.12879204557655,0.9929659073408579,3.2880308863807173,0.7542415908846899,12.809845568096415,8
5.447307923672678,0.5226081369261442,0.16295674522954237,2.6704325477045767,0.03617740471377254,34.0,128.05913490459085,0.988676495762044,3.2068005140279476,0.5291129764311373,13.12608136926144,8
7.0,0.36,0.32,10.200756134623518,0.045,36.329972735006585,132.34005452998682,0.99351329972735,3.09,0.33,11.66649863675033,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
6.409873419435819,0.2567278484012682,0.44540189836988864,7.180537984326478,0.033197468388716365,32.04936709717909,129.83639242006342,0.9929836392420064,3.3260506322256727,0.3521297467711568,11.378702532288433,8
9.884806372020988,0.31864639892388413,0.5488121606456695,2.7254144043044635,0.07627072021522317,5.627072021522317,16.627072021522316,0.9966983423827821,3.15,0.8193094458110257,11.438950415065621,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
5.768847272508295,0.2301468701509858,0.30218958441089205,5.495371558308608,0.03418736103927387,61.96840259818466,133.93680519636933,0.9904832931424786,3.19,0.4903382077343351,12.27810415589108,8
6.7570119055239255,0.3385517858285888,0.34285059527619627,7.813565480381588,0.03657011905523925,38.42988094476075,124.28505952761962,0.9913354720252193,2.9928505952761966,0.32,12.4,8
6.709929688266781,0.21186731733772263,0.3029789064800342,2.6118190087553086,0.03383216147111301,19.583919264443495,110.3664322942226,0.9913551317730315,3.387825130297791,0.7313005211911643,12.18510546759983,8
6.9072350520376,0.37450917454548005,0.35536175260187997,3.2638247398119997,0.034,23.855298959248,110.608525780564,0.9902782948438872,3.22246773178684,0.46812670056427996,12.6463824739812,8
6.7,0.24,0.3,3.85,0.042,105.0,179.0,0.99189,3.04,0.59,11.3,8
7.520899564290626,0.19837081517877608,0.3737191412502865,1.7069665214302085,0.034232583696424485,58.976411946481775,181.39550217854688,0.9909069665214302,3.1504717610703645,0.7244157933933073,12.553483260715105,8
5.710257173678991,0.22750074433701598,0.2969228478963028,2.1557640776668126,0.03407685436889083,17.69228478963028,71.34614239481513,0.9895002601510271,3.280257173678991,0.3641028694715963,12.348714131605046,8
7.2350523229772365,0.3193198827313499,0.35059790708091054,5.783706991327474,0.03364125575145368,32.41031393786342,105.8804185838179,0.9918944319801296,3.2512780243495607,0.46059790708091053,12.42907325216813,8
5.369880661499225,0.1603087706718508,0.3257529834625194,1.5575298346251938,0.02969880661499225,13.212350826874031,62.3976132299845,0.9899835859095615,3.308494033074961,0.7847887850127518,11.730119338500776,8
7.204616602407178,0.28239787378480286,0.44117235920243686,2.887213300377049,0.04184191359367745,50.95914951392113,152.71936213544086,0.9925271739423317,3.406838271873549,0.45403189322795745,11.227532232656623,8
6.842442906088136,0.39870242174011317,0.3669771624352543,6.782747406951412,0.03530228375647457,6.525190313039547,78.62595156519774,0.9918942588257338,3.058992387478418,0.4842442906088136,11.922290655656498,8
7.926415842469901,0.33080198030873775,0.47957557768323605,8.88042574401359,0.03214151816214886,39.919801969126226,180.49056105020065,0.9935938679868725,3.1373584157530097,0.37938679868724917,12.226415842469903,8
5.6690221881629705,0.27445231005025583,0.22244990876604123,3.6322735566723527,0.02814841033500853,37.85158966499147,101.1354528866553,0.9907554768994975,3.2858068389168085,0.37135452886655296,11.601295744835324,8
5.347792026057367,0.3,0.1643809357219253,4.192034662323772,0.029358440195430255,37.0,99.88051993485658,0.9904904415947886,3.296017331161886,0.3695584052114734,11.831861350704912,8
7.95066946548044,0.3336575027046281,0.480838615017796,8.513741874021484,0.033070472192170804,38.365750270462804,179.7885834234876,0.9934062014715304,3.138456663060496,0.381409443843416,12.27181112313168,8
6.407291343434,0.3280204777773997,0.25437480606039986,4.897921191924004,0.05434377909094003,27.343779090940025,138.36456717169997,0.9916013589828334,3.2612503878792003,0.48833385050560046,12.370834626264001,8
4.6384627140796875,0.35338477997115614,0.3327689486208752,3.775382029024689,0.02904614914368125,30.523074571840628,127.71538814223906,0.9891568467298991,3.443307610014422,0.4577697127726716,12.943077628447814,8
6.653516038172871,0.37432486532275794,0.26448663075273543,8.549224534420187,0.043772861166630025,25.82700538708968,139.44866307527354,0.9929667152177998,3.2156751346772423,0.49275668462363226,12.255133692472645,8
5.823737504944516,0.15356062574167742,0.3188131247527742,2.0609843564580643,0.03952524990110967,17.084593663470965,74.11868752472257,0.9900171597108628,3.2650884396014193,0.46542937821393554,11.893181227749677,8
7.078572431340808,0.2585714954227205,0.3721427568659192,5.235726653203297,0.026571355035007422,31.21427568659192,105.0,0.9907614313123315,3.0649997660204784,0.3414280366182358,12.614285045772794,8
7.265867330558076,0.34211564407441014,0.3676445550930127,13.504796016651543,0.037525623728372655,46.0,150.1842970339534,0.9945576871185118,3.339454652530248,0.4576116821907139,12.536859406790683,8
6.3504621121062765,0.3269353043051214,0.24504621121062758,4.8563401251082,0.053563401251082,28.049537887893724,137.6036968968502,0.9916020074043916,3.275944546547247,0.5133752297313056,12.449537887893724,8
5.412946839750804,0.4111594807475891,0.27647341987540186,7.383959821061077,0.032741063204983926,19.482126409967854,101.6115948074759,0.9900782791997146,3.2251787359003217,0.284241523725884,13.154010044734731,8
6.387053174247894,0.2518705317424789,0.4440647341287605,5.758637737509025,0.027,23.374106348495786,126.8129468257521,0.992593526587124,3.235430908824308,0.40097101193140794,11.140647341287604,8
6.98669701163499,0.243230725745788,0.3565792315632833,2.813302988365009,0.03386697011634991,22.01900426909287,111.94298719272139,0.9900034207684367,3.1928506403639307,0.3830406830548593,12.603800853818575,8
7.0,0.17273177044304927,0.35843898831825755,6.200971010577841,0.05429754474321591,41.882924123869316,123.0,0.9931339501553885,3.1123415175226135,0.4968779766365151,11.007805058408712,8
6.995398712561416,0.19390797425122833,0.33367790987929913,6.0241567590525635,0.021930980688421246,55.56318970049133,186.43681029950866,0.9930115032185965,3.218736205990173,0.44425151077333824,11.393098068842125,8
6.2633675302409895,0.16639589637108138,0.35544558434136625,1.7453470120963954,0.03236041036289186,42.6356467473093,150.0,0.9917381822522146,3.411802051814459,0.6808911686827325,11.273264939518022,8
5.513648902399943,0.2433015673936836,0.4268890282442147,3.5358746085053108,0.02980633228463107,22.320626957473443,128.0,0.9922806332284632,3.5153335423663217,0.5147617554526271,11.150476489094745,8
7.3681428616879,0.352521426071655,0.359778570746815,2.156214356162452,0.037889285373407494,36.0,114.0221429253185,0.991,3.2537142766242,0.4561499984092349,12.5637142766242,8
7.343360186336203,0.3661518975150884,0.36349597204956957,1.7720828882111452,0.03974798602478478,36.0,113.65040279504305,0.991,3.303279627327594,0.464823934782329,12.613279627327593,8
5.874705582968108,0.2743904478169189,0.211743239300973,1.1546525152843243,0.038453474847156756,40.546525152843245,118.38663128821081,0.9890687808956338,3.3293315644105403,0.37293580982524327,12.713368711789188,8
7.0,0.36,0.32,10.05,0.045,37.0,131.0,0.99352,3.09,0.33,11.7,8
7.409409933742348,0.3365985309983305,0.29377555087562607,3.601812522476348,0.033207481637479136,27.0,94.47165442498608,0.9909812571883548,3.2152834557501393,0.5239568031232609,12.53775550875626,8
7.9176979951923885,0.3100865918270592,0.4011510024038061,3.2034636730823687,0.0408143608653702,50.0,151.82302004807613,0.9932761140336532,3.3827476182689264,0.44752481153826934,11.053959903847755,8
6.482524684072207,0.32550164560481376,0.2596278798084241,5.756476270661893,0.05362458859879656,28.96278798084241,137.58737657963897,0.9919561986408154,3.245242594778338,0.4766180061795415,12.289967087903724,8
6.49477050089003,0.17843115026700887,0.3410458998219941,1.6104589982199409,0.03968623005340178,43.0,148.1045899821994,0.9912522949910997,3.3252294991099705,0.5952294991099704,11.473852504450148,8
7.21993738745001,0.6499363243147843,0.472351606479236,1.2241528216445179,0.02912076410822259,28.879235891777412,74.95974529725913,0.9891875210421504,3.315105759985881,0.3883898118903655,12.808050940548174,8
7.0,0.12,0.29,10.3,0.039,41.0,98.0,0.99564,3.19,0.38,9.8,8
6.352836281983146,0.3971683315183787,0.19358647250995192,3.4471637180168537,0.027528362819831464,22.924519597166935,109.2264412084992,0.99016641352749,3.32867793957504,0.5279231355467094,12.784903919433388,8
6.7,0.23,0.31,2.1,0.046,30.0,96.0,0.9926,3.33,0.64,10.7,8
6.982079172249211,0.2265709701752892,0.2647788874002104,9.09844864274553,0.027537624832523665,37.11947218500526,122.11947218500526,0.9922172771028723,3.055818473524816,0.33880527814994743,12.494026390749736,8
6.504632200039134,0.2861981058800509,0.3747603788239898,6.829074988083361,0.03171405682359847,68.09584847040408,172.3801894119949,0.9928287545411212,3.341453749404168,0.4833066294198218,11.914217047079541,8
6.2321063594879575,0.3217382673343453,0.2478936405120421,4.043149124096336,0.02632106359487958,22.32106359487958,106.28425437951832,0.9893788550419579,3.0955828941566486,0.6078936405120421,13.003680921536127,8
7.904843513662493,0.17650521621125026,0.4530104324225005,13.124217568312462,0.04584426216762472,41.69895675774995,143.69895675774995,1.000209687027325,3.253979135154999,0.7565052162112502,8.604843513662493,8
6.4,0.15,0.36,1.8,0.034,43.0,150.0,0.9922,3.42,0.69,11.0,8
6.945607782410186,0.5299063914367036,0.3368970305803739,2.1757020642247236,0.03745608455661427,28.34953195718352,80.20374434253186,0.990461908003064,3.362523402140824,0.4680561651379779,12.279625565746814,8
6.147198603201886,0.24471986032018864,0.3156600174599764,2.5981959842054234,0.037188031427957555,38.43399825400236,95.43399825400236,0.9898462584460621,3.234339982540024,0.7924405936391982,12.48679965080047,8
11.791900439004923,0.5027006645449799,0.6889192476540356,4.064845140757869,0.08070261065687005,6.0,22.7838495308071,0.998762161504692,3.091349115952559,0.7391900439004923,12.037814168909444,8
5.817935286763863,0.24394356686588786,0.3272112866268224,1.4294838216909658,0.02976902930145794,41.29483821690965,148.85258089154516,0.9894649978857055,3.3242629044577257,0.59,12.565726114431465,8
5.810751688747756,0.44479975436396263,0.10910042986306538,1.6587492323873834,0.037219963154594395,28.282501535225233,87.56500307045047,0.9906728743091486,3.4321996315459438,0.7126494166144113,13.547997543639626,8
6.8,0.4575578482243765,0.3731814885681995,4.901120706989477,0.032840925571590025,27.159074428409976,109.28976860710249,0.9909013593513866,3.207841650721551,0.5757953721420498,12.642046278579501,8
5.4,0.53,0.16,2.7,0.036,34.0,128.0,0.98856,3.2,0.53,13.2,8
7.599077262956342,0.2584402445297618,0.36926625911706373,1.7385325182341274,0.03655052809980167,36.4586992706349,103.77065036468255,0.9915674207850298,3.1853207335892852,0.5760544744722216,11.32478043761906,8
6.835415586669381,0.2423610391112921,0.39645844133306185,2.2367922355890384,0.04440285697757869,33.645844133306184,105.0,0.9900968026035629,3.1217363631104775,0.4711116871096632,12.77638960888708,8
5.392499069576402,0.44437430218230123,0.2726253256482595,6.216227204621839,0.03318752326058996,19.924990695764016,101.77497208729204,0.9894392499069576,3.2327515817201173,0.27787597694477834,13.384998139152804,8
6.892118015363407,0.22753705847284922,0.35280786769089384,6.795567277000838,0.048167474306349156,40.921180153634076,123.3596066154553,0.9924787670998622,3.066847206145363,0.4352708092180447,11.503449261637432,8
6.591255760534952,0.29087442394650476,0.3065023042139808,3.908744239465048,0.02796186634115528,38.82511521069904,96.08744239465048,0.9903421301844814,3.236502304213981,0.6,12.6,8
6.77111843737993,0.354741229158662,0.4625542734585122,2.818865078515227,0.0412370614579331,36.0,113.44073463551672,0.9909559265364484,3.3503338828034948,0.5328881562620069,12.52370614579331,8
7.5947475392455255,0.38210708167173935,0.274210098430179,4.247394094189262,0.0352630295290537,27.315757382263424,95.10525246075447,0.9918394645916413,3.222630295290537,0.5952626230377237,12.131596062792841,8
6.591019029409582,0.3166263558831533,0.37213587058794423,1.103396764698606,0.03794415794108188,32.60679352939721,109.17961941180836,0.9895959701235252,3.116067935293972,0.49696603235301395,12.312377735289024,8
7.25946395426375,0.5314807949233341,0.3823254041417339,1.5084460921839982,0.030542230460919993,27.457769539080008,74.48592317969333,0.9890406361857049,3.1397915764865343,0.36943692718773347,12.902815364061333,8
6.990896480196132,0.23274492772541538,0.26819316782348135,9.145378881176791,0.028001387178425496,37.0,122.27310559411605,0.9922180960653337,3.0545378881176792,0.3381792960392264,12.490896480196131,8
6.166337321117808,0.27295930356797565,0.33143024995165904,10.275464644169254,0.03422441785921461,30.704069643202434,113.52034821601218,0.99393526703684,3.2700988036646574,0.5125523392477321,11.09186071359513,8
5.8,0.17,0.34,1.8,0.045,96.0,170.0,0.99035,3.38,0.9,11.8,8
6.9,0.1407761836854898,0.3045968435053605,3.7235868036025868,0.031459684350536046,15.229842175268026,108.22984217526802,0.9929872869462073,3.2922682924488913,0.5706857957741223,10.861190815725509,8
6.673622440446923,0.24057977814118878,0.28,7.079707765058393,0.04629563993458602,43.617393344235666,115.79420221858811,0.9924779684306348,3.2076521331152867,0.5938260665576434,11.808696672117831,8
5.9040078246864125,0.16560117370296182,0.3147996087656794,1.7599706574259542,0.037919843506271755,15.679863067987787,74.52003912343206,0.9903964369716433,3.299203325491725,0.5176050860461678,11.531964788911145,8
6.462447840232807,0.3679972181457497,0.4522531295860316,7.2111961015739015,0.03061265647930158,52.050069546356255,153.05006954635627,0.9911931988834282,3.1725034773178127,0.2961265647930158,12.802503477317813,8
6.733430560963942,0.3216423597590146,0.3499708317108175,6.884159768193504,0.03932555512288467,34.50145841445912,115.49854158554088,0.9912567444487712,2.9733430560963945,0.3217006963373796,12.21671528048197,8
7.636185689586849,0.29322387437545205,0.42243448520898624,5.413830368784653,0.03351973472916164,34.3223874375452,178.44079581251506,0.9921707294948054,3.192368167499397,0.3903946945832329,12.092106108335344,8
7.1044070137714055,0.317135441048586,0.33845754518000787,14.48677895868578,0.03939663123942656,45.97796493114297,150.11017534428515,0.9950676476613911,3.370304569702906,0.4980168438028672,12.418470245228985,8
6.679758508295433,0.22645005432387422,0.2939275524886298,2.6771898986932294,0.03332930847159054,19.835345764204728,110.2658616943181,0.9912686410571135,3.384305159301134,0.7172206372045352,12.230362237556852,8
6.5659646184659595,0.2063858473863838,0.3564911546164899,1.4350884538351014,0.04,43.65964618465959,147.6701769076702,0.9919585931123586,3.32,0.586701769076702,10.873336124573385,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
6.1,0.28,0.27,4.7,0.03,56.0,140.0,0.99042,3.16,0.42,12.5,8
6.719896747409856,0.3417667785458983,0.3427099896213193,5.0746128027869615,0.03434819307967249,25.6243546713116,110.04974186852463,0.9914501876609149,3.3767409653983624,0.5609948373704928,12.485077439442607,8
6.280747916290754,0.2948130209273114,0.2739837238408608,4.630211196553985,0.058639023430451645,28.0,81.14439062781935,0.9903705886460401,3.246256927205505,0.5662569272055049,12.731284636027523,8
7.179413359819573,0.2683813161172778,0.3122053240631496,14.261759920541282,0.046147202383761535,45.602933200902136,151.98533399548933,0.9962189950732304,3.20529060839694,0.4642639880811923,11.030852843337907,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
7.3,0.25,0.36,2.1,0.034,30.0,177.0,0.99085,3.25,0.4,11.9,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
6.189861331470958,0.2336438476323503,0.31728769526470063,1.8084921894119756,0.041262998077944604,28.17807618382485,96.36438476323504,0.99187123047353,3.424740038441108,0.5452599615588921,10.809315428970509,8
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8
6.8,0.27841589204801515,0.37206116941962536,2.00954122935281,0.04734923538225468,34.34923538225468,104.30152923549063,0.9903841589204802,3.1823853073382025,0.4795229385323595,12.520611694196253,8
